Time,Intensity
2022-07-20T09:01:50Z,0
2022-07-20T09:02:00Z,0
2022-07-20T09:02:10Z,0.145
2022-07-20T09:02:20Z,0
2022-07-20T09:02:30Z,0.404
2022-07-20T09:02:40Z,0
2022-07-20T09:02:50Z,0
2022-07-20T09:03:00Z,0
2022-07-20T09:03:10Z,0
2022-07-20T09:03:20Z,0
2022-07-20T09:03:30Z,0.675
2022-07-20T09:03:40Z,1.786
2022-07-20T09:03:50Z,3.902
2022-07-20T09:04:00Z,1.135
2022-07-20T09:04:10Z,2.489
2022-07-20T09:04:20Z,0.679
2022-07-20T09:04:30Z,0
2022-07-20T09:04:40Z,1.357
2022-07-20T09:04:50Z,0
2022-07-20T09:05:00Z,0.983
2022-07-20T09:05:10Z,0
2022-07-20T09:05:20Z,0.86
2022-07-20T09:05:30Z,1.623
2022-07-20T09:05:40Z,2.713
2022-07-20T09:05:50Z,0.744
2022-07-20T09:06:00Z,2.698
2022-07-20T09:06:10Z,13.432
2022-07-20T09:06:20Z,4.895
2022-07-20T09:06:30Z,5.712
2022-07-20T09:06:40Z,2.384
2022-07-20T09:06:50Z,5.205
2022-07-20T09:07:00Z,6.193
2022-07-20T09:07:10Z,4.629
2022-07-20T09:07:20Z,3.783
2022-07-20T09:07:30Z,3.355
2022-07-20T09:07:40Z,4.354
2022-07-20T09:07:50Z,3.569
2022-07-20T09:08:00Z,6.358
2022-07-20T09:08:10Z,5.358
2022-07-20T09:08:20Z,2.19
2022-07-20T09:08:30Z,4.099
2022-07-20T09:08:40Z,7.503
2022-07-20T09:08:50Z,8.685
2022-07-20T09:09:00Z,3.343
2022-07-20T09:09:10Z,5.668
2022-07-20T09:09:20Z,6.697
2022-07-20T09:09:30Z,4.677
2022-07-20T09:09:40Z,2.738
2022-07-20T09:09:50Z,5.586
2022-07-20T09:10:00Z,4.747
2022-07-20T09:10:10Z,3.471
2022-07-20T09:10:20Z,2.041
2022-07-20T09:10:30Z,1.423
2022-07-20T09:10:40Z,1.001
2022-07-20T09:10:50Z,1.455
2022-07-20T09:11:00Z,1.537
2022-07-20T09:11:10Z,1.712
2022-07-20T09:11:20Z,1.839
2022-07-20T09:11:30Z,1.301
2022-07-20T09:11:40Z,1.645
2022-07-20T09:11:50Z,2.072
2022-07-20T09:12:00Z,1.104
2022-07-20T09:12:10Z,0.726
2022-07-20T09:12:20Z,0.494
2022-07-20T09:12:30Z,0.365
